id,from,to,priority,type,shape,name,spreadType
-53529214,676266000,cluster_3266511059_482381122_676265561,1,highway.service,"[2073.42, 2089.37]",,
-53529254#1,261703641,676267070,1,highway.service,"[2071.15, 2071.31]",,
-53529255#2,676269197,676268179,1,highway.service,"[3052.66, 1342.07]",,
-53529255#5,676270964,676270247,1,highway.service,"[3043.67, 1366.89]",,
-53529509#0,cluster_676271703_676271706,676271539,1,highway.service,"[3041.11, 1382.94]",,
-53529509#2,676271709,cluster_676271703_676271706,1,highway.service,"[3039.88, 1391.15]",,
-53529600#0,676271709,cluster_676271703_676271706,1,highway.service,"[3042.57, 1407.91]",,
-53529919#1,3266511058,8243171035,1,highway.service,"[3011.2, 1503.03]",,
-53529919#2,cluster_3266511059_482381122_676265561,3266511058,1,highway.service,"[3010.43, 1504.12]",,
-53530096,cluster_1625633742_2471305126_261702842,261702841,1,highway.service,"[3077.79, 1321.19]",,
-53530551,505190288,505190281,1,highway.service,"[3066.21, 1328.78]",,
-53530695,cluster_2471310308_505201364,505201353,1,highway.service,"[2615.32, 1321.3]",,
-54036488#1,257742687,681294527,1,highway.service,"[2996.27, 2142.34]",,
-54036492,681294528,681294527,1,highway.service,"[2973.9, 2181.41]",,
-54037316,681304874,297166435,1,highway.service,"[378.37, 2556.78]",,
-54037381,681305284,681305283,1,highway.service,"[885.98, 1985.17]",,
-54037388,681305318,681305317,1,highway.service,"[911.99, 1956.01]",,
-54037887#0,3479855638,297098107,1,highway.service,"[3149.87, 2371.53]",,
-54037888#0,4142375170,4142375164,1,highway.service,"[3186.92, 2381.5]",,
-54037888#1,4142375164,4142375170,1,highway.service,"[3304.78, 2385.13]",,
-543074338,38919880,1560224010,4,highway.unclassified,"[3349.02, 2385.39]",Carl-Scheele-Straße,
-543699379,5255897108,1568241788,1,highway.service,"[3482.2, 2386.26]",Ernst-Augustin-Straße,
-543699380,5242688726,5255897108,1,highway.service,"[3543.13, 2386.66]",Ernst-Augustin-Straße,
-55376510#0,cluster_695674949_695674956,cluster_536402412_695689636_94964457,1,highway.service,"[3544.42, 2386.68]",Dörpfeldstraße,
-55376510#1,695684702,cluster_695674949_695674956,1,highway.service,"[3549.81, 2386.75]",Dörpfeldstraße,
-55376665,cluster_695674949_695674956,2014223793,1,highway.service,"[282.93, 3080.24]",,
-558305346,5383645775,5383645778,1,highway.service,"[263.19, 3063.94]",,
-558307101,5383669304,5383669309,1,highway.service,"[255.18, 3057.83]",,
-558307102,5383669309,5383669310,1,highway.service,"[349.8, 1015.13]",,
-568656006,5470610622,5470610419,1,highway.service,"[372.79, 1037.32]",,
-578659362,1560592900,1560592888,1,highway.service,"[349.38, 1827.93]",,
-578659364,5543924090,5543924092,1,highway.service,"[310.53, 1853.08]",,
-578917008,1560223241,cluster_1560223254_7865664393,12,highway.primary,"[0.78, 2222.11]",Ernst-Ruska-Ufer,
-579026240,5546255413,5546255412,1,highway.service,"[2604.65, 1364.04]",,
-579026242,5546255422,cluster_1560223627_5546255421,1,highway.service,"[2733.66, 1440.47]",,
-579269882,5548036908,5548036904,1,highway.service,"[2639.9, 1385.29]",,
-579269912,5548037058,cluster_1560223704_5548037056,1,highway.service,"[2856.56, 1513.26]",,
-579269913,5548037062,5548037059,1,highway.service,"[2794.42, 1603.34]",,
-579269929,5548037102,5548037100,1,highway.service,"[2809.98, 1619.98]",,
-579269933,5548037114,5548037107,1,highway.service,"[2231.7, 3001.62]",,
-579269947,5548037353,cluster_5548037349_5564705610,1,highway.service,"[2204.68, 2993.28]",,
-579331792,5548427640,cluster_246961151_5548427639,1,highway.service,"[2196.9, 2979.26]",,
-579331796,5548427668,5548427666,1,highway.service,"[2194.8, 2973.63]",,
-579614787,5550603971,5550603969,1,highway.service,"[2451.19, 3083.25]",,
-579671844,5551021454,1859641802,1,highway.service,"[2398.42, 2938.67]",,
-579671869,5551021477,5551021474,1,highway.service,"[2652.01, 368.91]",,
-581145162,5561312751,261634224,1,highway.service,"[2831.54, 249.32]",,
-581145210,5561313020,5561313017,1,highway.service,"[2762.43, 199.17]",,
-581569019,5564224484,5564224481,1,highway.service,"[2926.5, 370.18]",,
-581596941,5564409039,5564409037,1,highway.service,"[2929.4, 314.41]",,
-581596943,5564409046,cluster_261634098_5564409043,1,highway.service,"[2874.74, 281.9]",,
-581596944,5564409049,cluster_261634098_5564409043,1,highway.service,"[2739.64, 213.78]",,
-581596946,5564409056,5564409052,1,highway.service,"[2634.86, 354.15]",,
-581596947,5564409061,5564409057,1,highway.service,"[2701.06, 272.23]",,
-581596948,5564409063,cluster_5564409062_5566863475,1,highway.service,"[2716.96, 246.42]",,
-581636333,5564705596,cluster_5564705592_5564705597,1,highway.service,"[2835.87, 328.15]",,
-581636334#0,5564705603,cluster_5564705592_5564705597,1,highway.service,"[2870.73, 1492.59]",,
-581636334#1,5564705605,5564705603,1,highway.service,"[2877.71, 1474.87]",,
-581636336,5564705614,cluster_5548037349_5564705610,1,highway.service,"[2888.74, 1436.97]",,
-581636339,cluster_5564706056_7855118597,5564706049,1,highway.service,"[2794.42, 1603.34]",,
-581636340,5564706059,5564706057,1,highway.service,"[2817.2, 1579.66]",,
-581876958,5566417548,5566417539,1,highway.service,"[1756.12, 1155.17]",,
-581877009,5566417859,5566417855,1,highway.service,"[1737.4, 1175.92]",,
-581877013,5566417866,5566417864,1,highway.service,"[1723.15, 1202.06]",,
-581877016,5566417869,cluster_345526550_5566417867,1,highway.service,"[1690.36, 1237.37]",,
-581877020,5566417877,5566417874,1,highway.service,"[1676.44, 1240.56]",,
-581877022,5566417880,5566417878,1,highway.service,"[1760.82, 1113.45]",,
-581877025,5566417883,5566417881,1,highway.service,"[1755.64, 1115.39]",,
-581877029,5566417890,5566417888,1,highway.service,"[1750.2, 1123.79]",,
-581877031,5566417893,5566417891,1,highway.service,"[1751.02, 1130.72]",,
-581877033,5566417896,5566417894,1,highway.service,"[1756.12, 1155.17]",,
-581877035,5566417905,5566417897,1,highway.service,"[1773.36, 1121.69]",,
-581877038,5566417908,5566417906,1,highway.service,"[1765.94, 1113.35]",,
-581877040,5566417911,5566417909,1,highway.service,"[1232.92, 3217.56]",,
-581877042,5566417916,5566417912,1,highway.service,"[1290.87, 2987.86]",,
-581877044,5566417919,5566417917,1,highway.service,"[1346.17, 3242.79]",,
-581938381,5566863436,5566863434,1,highway.service,"[1342.91, 3233.97]",,
-581938382,5566863439,5566863437,1,highway.service,"[1327.73, 3165.22]",,
-581938383,5566863441,5566863440,1,highway.service,"[1336.94, 3130.11]",,
-581938392,5566863476,cluster_5564409062_5566863475,1,highway.service,"[1347.29, 3093.81]",,
-581944408,5566917488,5566917486,1,highway.service,"[1372.93, 2989.96]",,
-581944470,5566920421,5566920119,1,highway.service,"[1556.68, 2900.43]",,
-583475562,5578281839,5578281837,1,highway.service,"[1559.62, 2867.19]",,
-583563978,5579116849,5579116845,1,highway.service,"[1185.25, 3004.97]",,
-583563982,5579116903,5579116901,1,highway.service,"[1146.76, 3150.39]",,
-583944797,5582384972,5582384970,1,highway.service,"[1144.33, 3159.59]",,
-590751236#0,5950267541,5950267543,1,highway.service,"[1698.43, 2996.62]",,
-590751236#1,5639475545,5950267541,1,highway.service,"[1672.35, 2965.39]",,
-603982174,5837756893,5731953039,1,highway.service,"[1556.68, 2900.43]",,
-61422979,766875189,770079769,3,highway.residential,"[3056.8, 2831.9]",Pfingstberggasse,
-616846342,5831472385,499495823,1,highway.service,"[3081.45, 2816.3]",,
-616846343,5831472388,5548037335,1,highway.service,"[3105.04, 2811.99]",,
-617755662#0,5839442288,1298553913,1,highway.service,"[2953.81, 3004.18]",,
-62264813,261703738,cluster_4614386768_778005916,1,highway.service,"[2999.12, 2952.08]",,
-629992781#0,5949432269,cluster_3273797711_5949432267,1,highway.service,"[2996.7, 2944.54]",,
-629992782,5943977209,5949432269,1,highway.service,"[2990.98, 2938.86]",,
-641191096#0,355914029,311730288,1,highway.service,"[1966.69, 1627.41]",,
-65538633#0,4142375155,257742677,3,highway.residential,"[2614.99, 2112.92]",Ernst-Grube-Straße,
-65538633#1,257742679,4142375155,3,highway.residential,"[2611.54, 2099.45]",Ernst-Grube-Straße,
-65539421,799616696,2459197236,1,highway.service,"[2388.44, 2343.19]",Ernst-Grube-Straße,
-670062913,38918520,6275106349,4,highway.unclassified,"[2542.02, 2228.7]",Moriz-Seeler-Straße,
-670062930#0,6275106374,cluster_6275106373_7488555774_9354650683_9354650693,1,highway.service,"[2483.85, 2028.54]",,
-670062930#1,6595175874,6275106374,1,highway.service,"[2480.31, 2026.5]",,
-670062930#3,6275106372,6275106371,1,highway.service,"[2342.68, 1946.76]",,
-678739630,6355294412,6355294415,1,highway.service,"[2135.46, 1827.22]",,
-679285267#1,129255777,2869270616,10,highway.tertiary,"[2336.24, 1943.04]",Glienicker Straße,
-679894151,6366040026,6366040029,1,highway.service,"[2378.5, 1358.27]",,
-679894152#0,6366040029,6366040033,1,highway.service,"[2373.01, 1365.02]",,
-679894152#2,6366040030,6366040026,1,highway.service,"[2280.61, 1482.77]",,
-679894153,6366040034,6366040035,1,highway.service,"[2275.41, 1489.44]",,
-679894154#0,6366040035,6366040041,1,highway.service,"[1899.25, 1604.11]",,
-679894155#0,6366040041,9665119959,1,highway.service,"[1902.2, 1598.96]",,
-679894156,6366040044,6366040047,1,highway.service,"[1750.03, 1825.32]",,
-679894157#0,6366040051,6366040055,1,highway.service,"[1813.96, 1732.9]",,
-679894158#0,6366040051,6366040053,1,highway.service,"[1714.78, 1877.51]",,
-679894159#0,6366040056,6366040058,1,highway.service,"[1750.03, 1825.32]",,
-679894161#0,6366040061,6366040063,1,highway.service,"[1604.06, 1515.83]",,
-679901151,cluster_294164608_294164609_7170324903,294163880,1,highway.service,"[1608.64, 1518.69]",,
-679901152#2,cluster_101333380_1652675105_2169462573,1906421953,10,highway.tertiary,"[1938.02, 1265.66]",Dörpfeldstraße,
-683972874#0,cluster_6432892786_6595186696,1371616222,4,highway.unclassified,"[1865.35, 1211.61]",Merlitzstraße,
-683972874#2,6595186693,cluster_6432892786_6595186696,4,highway.unclassified,"[1865.9, 1216.44]",Merlitzstraße,
-683972874#3,1652675104,6595186693,4,highway.unclassified,"[1850.53, 1212.11]",Merlitzstraße,
-686320800,cluster_6432892786_6595186696,6432892787,1,highway.service,"[1777.69, 1345.18]",,
-686320801,6432892788,6432892789,1,highway.service,"[1843.03, 1386.69]",,
-686430666,6433996448,6433996449,1,highway.service,"[1743.86, 1324.27]",,
-689735905,6470789509,6470789514,1,highway.service,"[1736.57, 1382.72]",,
-69607706,833046588,833045584,1,highway.service,"[1894.9, 1333.43]",,
-70130287#0,5582384970,837696595,1,highway.service,"[1881.94, 1348.36]",,
-70130287#1,837697036,5582384970,1,highway.service,"[1695.79, 410.24]",,
-70130297,837696583,837697549,1,highway.service,"[1709.22, 398.0]",,
-70214888#0,1472995247,cluster_1472997323_837749842,1,highway.service,"[1707.2, 392.58]",,
-70214888#1,38919854,1472995247,1,highway.service,"[2718.26, 247.53]",,
-702305702#1,6595175873,6595175875,1,highway.service,"[2774.42, 295.07]",,
-702305709,6595186693,cluster_6432892786_6595186696,1,highway.service,"[2266.84, 351.61]",,
-70255226#0,837749850,837749843,1,highway.service,"[2067.9, 320.56]",,
-703048129,6602380480,6602380475,1,highway.service,"[1965.57, 315.96]",,
-71028774#0,1560224201,cluster_1560224191_1560224195,4,highway.unclassified,"[2029.65, 318.4]",Carl-Scheele-Straße,
-71028777#0,5383669310,1560592828,4,highway.unclassified,"[1973.6, 407.59]",Carl-Scheele-Straße,
-71028777#1,cluster_1560224191_1560224195,5383669310,4,highway.unclassified,"[2024.15, 460.31]",Carl-Scheele-Straße,
-715441384,6723968811,6723968807,1,highway.service,"[2127.84, 567.21]",,
-71595976,851572712,1560223615,1,highway.service,"[2173.8, 511.24]",Schwarzschildstraße,
-71960748,1935182239,855359022,1,highway.service,"[2294.9, 366.54]",,
-721625618,6769431512,6769431506,1,highway.service,"[2117.06, 463.98]",,
-721625619,6769431505,6769431504,1,highway.service,"[2173.8, 511.24]",,
-721674202,6769958404,6769958402,1,highway.service,"[2094.76, 444.6]",,
-721674203,6769958411,6769958405,1,highway.service,"[2298.29, 358.96]",,
-721804030,6771078568,6771078565,1,highway.service,"[2172.57, 555.87]",,
-722869703,6780568081,6780568082,1,highway.service,"[2205.25, 569.22]",,
-722869705,6275106349,4057899382,1,highway.service,"[2207.26, 509.53]",,
-72852443,2169462605,2169462607,3,highway.residential,"[2231.85, 513.69]",Benno-König-Straße,
-72852456,864596992,3273749379,1,highway.service,"[2909.56, 691.45]",,
-72852477#0,3273748345,7931391258,1,highway.service,"[2836.87, 850.79]",,
-72852477#1,864598792,3273748345,1,highway.service,"[2904.44, 965.57]",,
-73058506#0,1653119660,867134246,3,highway.residential,"[2875.68, 933.49]",Am Bruchland,
-73058506#1,1568241231,1653119660,3,highway.residential,"[2847.16, 875.08]",Am Bruchland,
-738309524,2007005091,2627346865,1,highway.service,"[2980.99, 791.44]",,
-747488078,7227447791,6994260030,1,highway.service,"[2813.11, 705.34]",,
-761918919,7118703421,7118703419,1,highway.service,"[2646.23, 747.89]",,
-766514542,4614386765,cluster_4614386768_778005916,1,highway.service,"[2767.97, 691.93]",,
-766514746,4106215316,4106215303,1,highway.service,"[2692.62, 847.38]",,
-767472478,7165734345,7165734342,1,highway.service,"[2664.84, 900.75]",,
-769408287#0,7676668394,294146554,1,highway.service,"[2998.67, 1046.34]",,
-769408287#4,7181995506,7676668396,1,highway.service,"[3009.25, 1054.25]",,
-769408288,7181995511,7181995507,1,highway.service,"[2937.88, 1225.33]",,
-774644126,671564454,7227447791,1,highway.service,"[2879.48, 1236.82]",,
-776919032,7249308014,7249308009,1,highway.service,"[2769.29, 934.86]",,
-780225324,1652675073,671564454,1,highway.service,"[2933.54, 1430.63]",Ernst-Augustin-Straße,
-797761671,7461378291,7461378286,1,highway.service,"[2931.08, 1280.66]",,
-799143210#0,7473815270,7473815271,1,highway.service,"[2994.02, 1336.87]",,
-799143210#1,7473815282,7473815270,1,highway.service,"[638.49, 601.76]",,
-799143215#0,7473864303,cluster_4106214595_7473864296,1,highway.service,"[642.41, 639.27]",,
-799143215#3,7473864298,7473864299,1,highway.service,"[999.39, 826.39]",,
-799143219#1,7473864306,7473864308,1,highway.service,"[1003.19, 822.13]",,
-799143219#2,7473864308,7473864306,1,highway.service,"[675.74, 931.79]",,
-801469870,7496187607,7496187605,1,highway.service,"[660.09, 960.76]",,
-802021414#0,cluster_7872618944_7872618946,664166211,4,highway.unclassified,"[670.13, 942.07]",Newtonstraße,
-802021414#2,cluster_4566425139_7872618948,cluster_7872618944_7872618946,4,highway.unclassified,"[778.22, 919.18]",Newtonstraße,
-802021414#4,5639475545,cluster_4566425139_7872618948,4,highway.unclassified,"[836.99, 972.04]",Newtonstraße,
-802164621,7503358841,7503358840,1,highway.service,"[900.41, 954.91]",,
-80916828#1,943368834,943368809,1,highway.service,"[950.76, 898.74]",,
-80916835,943368809,319250065,1,highway.service,"[931.27, 920.8]",,
-80916852,4121701395,3406594298,1,highway.service,"[550.35, 1000.41]",,
-809228515,7566616644,7566616641,1,highway.service,"[540.52, 1020.59]",,
-810461499#0,7931391258,2169462605,10,highway.tertiary,"[546.65, 1008.01]",Benno-König-Straße,
-810461499#2,9546603008,8201345557,10,highway.tertiary,"[1176.69, 1235.93]",Benno-König-Straße,
-81096582#0,1421174944,56231597,1,highway.service,"[1180.85, 1231.45]",Rutherfordstraße,
-81096582#1,1560223734,1421174944,1,highway.service,"[2957.0, 2193.67]",Rutherfordstraße,
-81639685#2,3204541562,cluster_1560223374_1560223386,10,highway.tertiary,"[2925.66, 2167.67]",Am Studio,
-821799880#0,7673330314,7673330320,1,highway.service,"[2965.51, 2243.73]",,
-821799880#1,7673330316,7673330314,1,highway.service,"[2960.85, 2204.26]",,
-822162693,7676622187,cluster_261702309_7676622188,1,highway.service,"[2978.01, 2304.02]",,
-822166170,7676612444,7676612448,1,highway.service,"[2967.89, 2263.43]",,
-822167557#0,7676668396,7181995504,1,highway.service,"[2024.15, 460.31]",,
-822167557#2,7676668394,7676668392,1,highway.service,"[2021.47, 463.28]",,
-822171437,7676722900,7676722902,1,highway.service,"[2017.44, 467.67]",,
-822212983,7677100355,7677100356,1,highway.service,"[2062.44, 416.25]",,
-822215319,cluster_1625633765_7677114361,7677114362,1,highway.service,"[2039.08, 443.12]",,
-822222159,7677172640,7677172642,1,highway.service,"[2099.24, 375.4]",,
-824730499,7700916273,7700916272,1,highway.service,"[2088.33, 387.51]",,
-840101793,1472997328,7839360164,1,highway.service,"[2118.19, 354.38]",,
-840101797,7839390520,cluster_269366975_7839390517,1,highway.service,"[2112.53, 360.63]",,
-840101798,7839390595,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[2099.24, 375.4]",,
-840101803#0,7839390545,cluster_7839390557_7839390573,1,highway.service,"[2118.19, 354.38]",,
-840101808,607601672,7839360171,1,highway.service,"[731.77, 1477.98]",,
-840101815,837749850,7839390556,1,highway.service,"[706.17, 1505.97]",,
-840101817,1560224010,7839390506,1,highway.service,"[768.75, 1420.48]",,
-840101819,7839390549,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[766.28, 1423.11]",,
-840101823,1472997325,7839390499,1,highway.service,"[739.62, 1469.3]",,
-840101824#1,7839390492,cluster_1685653117_7839390531_7839390566_7839390605,1,highway.service,"[896.15, 1296.85]",,
-841345129#0,6470789509,345618782,3,highway.residential,"[876.55, 1318.52]",Hans-Schmidt-Straße,
-841345129#3,6432892787,6432892789,3,highway.residential,"[868.64, 1327.04]",Hans-Schmidt-Straße,
-841345130,7850084133,8221887353,1,highway.service,"[854.74, 1339.51]",,
-841345135#0,8221887353,6432892787,3,highway.residential,"[820.43, 1380.58]",Hans-Schmidt-Straße,
-841345135#1,38918537,8221887353,3,highway.residential,"[570.86, 1228.69]",Hans-Schmidt-Straße,
-841345139,8221887353,7850084133,1,highway.service,"[565.17, 1223.8]",,
-841976393,7855094472,7855118591,1,highway.service,"[612.97, 1265.4]",,
-841976395#0,7855118601,cluster_5564706056_7855118597,1,highway.service,"[596.62, 1251.02]",,
-841976396,7855094480,7855118585,1,highway.service,"[268.26, 616.82]",,
-841976398,7855094477,7855094473,1,highway.service,"[266.44, 640.82]",,
-841976402,7855094479,7855118601,1,highway.service,"[976.14, 1037.06]",,
-843190005#0,7855094473,1560223728,4,highway.unclassified,"[1045.24, 1101.02]",Max-Planck-Straße,
